Viability,Smiles
85.11,CC(C)c1noc(C(N(CC2)CCC2OCc2cnccc2)=O)c1
90.95,COc1ncnc(N(CC2)CCC2(CC(C2)c3ccccc3)CN2C2CC2)c1
86.84,CC(C)(CCc1cccc(C(N2CCN(Cc3nccn3C)CC2)=O)c1)O
144.22,Cn1ncc(CCC(NC(c2ccco2)c2ccccc2)=O)c1
89.47,CCCn1c(CNC(N(CC2)CCC2OCc2cnccc2)=O)ncc1
95.16,COCCN1[C@H](CS(C2)(=O)=O)[C@H]2N(Cc2cscc2)CC1
92.84,CC(N1CCc2ccccc2)=NN(CC(N(C)C2CCSCC2)=O)C1=O
91.19,CCOC(N(CC1)CCN1C(c1c(C)nc(N(C)C)nc1)=O)=O
87.53,Cc1cccc(OC(C2)CN2C(C2N(Cc3ccccc3)CCCC2)=O)c1
107.82,OCCC[C@H](CN(CC1)c2cncc(C(N3CCCC3)=O)n2)[C@H]1N1CCOCC1
92.5,CN(C)CC(CCC1)(CN1C(C1CCN(Cc2ccco2)CC1)=O)O
94.81,CC(c1ccc(C(N(C2)C[C@@H]3[C@H]2CC=C(C)C3)=O)s1)=O
106.55,COc1cccc2c1OCC(CNC(c1cnc(N3CCOCC3)nc1)=O)C2
36.41,CN(C)CCn1c(C(CC2)CCN2C(NCc2cccc(F)c2)=O)ncc1
94.98,O=C(c1ncccc1)Nc1nn(Cc2ccccc2)c2cccc(N3CCOCC3)c12
58.09,CNC(c1cccc(-c(cc(cc2)OC)c2F)c1)=O
101.71,Cc1ccc(C2(CC2)C(N2CCN(Cc3ncccc3)CCC2)=O)cc1
99.52,Cc1c(CCC(NCC(C2)OCCN2S(C)(=O)=O)=O)scn1
80.31,Cn1nc(C(NC(Cc2ccccc2)[C@H](C2)C[C@@H]2O)=O)c(Cl)c1
85.08,COc(cccc1)c1-c(cc1)ccc1C(NCCCC1COCC1)=O
92.36,CC(N(CCN(C1)C(c2cc(O)c(C)cc2)=O)CC1O)=O
236.96,CN(C)C(c1nc(-c(cc2)cc3c2OCCO3)n[nH]1)=O
91.24,Cc1n[nH]cc1-c(cc1)ccc1OCCN1CCCC1
69.51,O=C(NCCc1c[nH]cn1)N(CC1)CCN1c1nccnc1
93.43,CN(CC1)CCN1[C@@H](CC1)[C@H](CCC(O)=O)CN1c1ccncc1
84.94,COCCN(CC(C1)C(N(CCN2c3cccc(Cl)c3)CC2=O)=O)C1=O
98.57,CCCc1n[nH]c(C(N2CCN(Cc3ncccc3)CCC2)=O)c1
70.51,COc1ccc(CCC(N[C@@H](COC2)[C@H]2N2CCCCC2)=O)cc1
82.02,Cc1nc(n(C)nc2)c2c(N(CCC2)CC2C(c2cccc(Cl)c2)=O)n1
106.01,O=C(c1ccco1)N(CCC1)CC1N(C=Nc1c2cccn1)C2=O
99.28,COCCCN(CC(CCC1)(CC2)CN1C(CN(C=CC=N1)C1=O)=O)C2=O
88.77,CN(C)CCCn1c(C(CC2)CCN2C(c(cccc2)c2SC)=O)ncc1
102.03,COC1CCN(Cc2cccc(Oc3cccc(C(F)(F)F)c3)c2)CC1
90.57,CC(C)c1cc(C(N(CCC2)CC2c2ncc[nH]2)=O)nc2ncnn12
100.25,C(CNc1cc(-c2ccccc2)nc2ccnn12)c1noc(C2OCCC2)n1
90.77,CCC(c1nc(C)c(C)s1)NC(Nc(cc1)cc(N2C)c1OCC2=O)=O
84.14,CCc1ccc(CN(CCOC)C([C@H](CC2)C[C@H]2N)=O)cc1
104.35,Cc1nc(CC(CC2)CCN2C(C2=C(C)C=C(C)NC2=O)=O)no1
63.01,CC(C)c1cc(CN(C)Cc(cc2)ccc2NC(C)=O)no1
91.03,Cc1c(CNC(Nc(cc2C)cc(C)c2OC)=O)snn1
65.61,CCCCSCc1c(C)oc(C(N(CC2)CC2c2nc(C)no2)=O)c1
120.31,CC(CCCC1)N1C(C1)CN1C(c1cc(-c2nc(O)ccc2)ccc1)=O
95.89,CCN1CCN(C[C@H](C2)[C@@H](CO)CN2c2nc(C)cc(C)n2)CC1
101.46,COC(c1n[nH]c(CC2)c1CN2C(C1Cc(cccc2)c2OCC1)=O)=O
97.6,CC(CCN1CC(N(C)CCn(cc2)c3c2cccc3)=O)C1=O
92.85,Cc(cccc1)c1-c1cccc(CN2CC(CCN)OCC2)c1
86.63,CC(CCNS(c1cc(CN(CC2)C(c3c(C)ncs3)=O)c2cc1)(=O)=O)O
111.0,CNC(c1noc2c1CN(CC1(COCCNC1)O)CC2)=O
80.99,COCC(c1ncccc1)NC(c(cccc1)c1SC)=O
82.83,CC(c1cccc(-c(cc2)cc3c2N=CNC3=O)c1)N(C)C
75.92,OC(Cn1nccc1C(CCC1)CN1C(C(C1)Cc2c1cccc2)=O)=O
100.91,O=C(CN(CCO1)C1=O)NCc1nn(CCCN(C2)C(C3CCC3)=O)c2c1
73.91,CCC(N(C(CC1)CCN1C(c1cn(C(C)C)nc1)=O)c1ccccc1)=O
88.48,Cc1cccc(C(C2CC2)NC(c2ccc(cccc3F)c3n2)=O)n1
89.6,CSCCc1nn(CC2CCCCC2)c(C2c3nnnn3CCCC2)n1
99.75,Cc1cc(C(F)(F)F)nc(CCNC(C(C2)COc3c2cccc3)=O)n1
13.97,O=C(C1)N(CCCc2ccccc2)CC1(CC1)CCN1c1ncccn1
93.22,CN(CCn(cc1)c2c1cccc2)C(c1csc(-c2cccs2)n1)=O
43.98,CCN([C@@H](COC1)[C@H]1O)C(Nc1cc(-n2nccc2)ccc1)=O
69.1,CC(C)([C@H](CC1)C[C@@]11C(NC2(CCC2)C(O)=O)=O)C1=C
88.15,Cc1nc(CN(CC2)CCN2C(c2c3OCCOc3cs2)=O)cs1
98.17,CC(C)[C@@H](CN(C1)C(c2noc(C(C)C)c2)=O)[C@H]1NS(N(C)C)(=O)=O
99.36,OC[C@@H](C1)[C@H](CN(CC2)CCC2O)CN1C(/C=C/c1ccccc1)=O
107.67,CCCn1ncc(C(N(CC2)CCC2c(cccc2)c2OC)=O)c1C
100.99,Cc1cccc2c1nc(C(CCC1)CN1C(NCc1nc(C)cc(C)n1)=O)[nH]2
77.43,Cn1c(SCC(N2c(cccc3)c3OCC2)=O)nnc1C1CCNCC1
88.02,Cc(cc1)ccc1-n1ncc(CN2[C@@H](CS(C3)(=O)=O)[C@@H]3N(C)CC2)c1
93.44,CC(C)Cc1nc(CN(CC(N(C)c2c3cccc2)=O)C3=O)no1
270.31,CC(C)C(c1ncnn1C)NC(c1cccc(-c2c(C)nc(C)s2)c1)=O
51.57,CC(CC1)(CS1(=O)=O)NC(c(cc1)ccc1-c(cc1)cc2c1OCC2)=O
104.9,COCCc1noc(C(CC2)CCN2C(C2CCC2)=O)n1
72.51,CCCN(CC(C1)NC(c2cccc(-c(cc3)cc(F)c3OC)c2)=O)C1=O
68.57,CC(C)n1c(CNC(Cc2cnccc2)=O)ncc1
86.12,OC1(CNCCc2cn(-c3ccccc3)nc2)CNCC1
71.47,Cc1c(CCN(C)C(c(cc2)ccc2-c2nccnc2OC)=O)scn1
88.7,O=C1N(Cc2nc(C3COCC3)no2)CCC1
100.46,Cc1ccnn1CCN(CCC1)CC1(CC1)CN(Cc2ccccc2)C1=O
107.38,CCN1CCN(C[C@H]2[C@@H](CO)CN(Cc3ccc(cc(cc4)F)c4n3)C2)CC1
180.58,C(CCOc1ccccc1)CN1[C@@H]2[C@@H](CNC3)[C@@H]3[C@H]1CC2
106.76,CCCOCC(CC1)CN1C(C(C=CN1CC)=CC1=O)=O
104.88,OC1(CNCc2cn(CCS3)c3n2)CNCC1
83.04,CCNC(N(CC1)[C@@H](CS(C2)(=O)=O)[C@@H]2N1C(C1CCC1)=O)=O
99.98,CC(c(cccc1)c1-n1nccc1)NC(c(cc1)ccc1-c1n[nH]cc1)=O
92.23,OC(CCC1)CN1C(CC(C1)Cc2c1cccc2)=O
108.67,O=C(c1ccncc1)NCCn1c(-c2nn(CCNC3)c3c2)ncc1
103.86,CCc1nc2c(C)c(C)nn2c(NCCOc2nonc2C)c1
86.19,C[C@H](C1)O[C@@H](C)CN1C([C@H](CC1)C[C@H]1NC(c1c(C)oc(C)n1)=O)=O
99.58,CC(C)[C@@H](CN(C1)C(CCn2nc(C)c(C)c2C)=O)[C@H]1NS(C)(=O)=O
74.85,NC(CCC1)CN1C(CC1)CCN1c(cccc1)c1Cl
107.99,Cn1c(C(C2CC2)NC(c2cc(cc(cc3)OC)c3n2C)=O)ncc1
105.53,CC(c1cn2ncsc2n1)NC(c1cn(cc(C)cc2)c2n1)=O
107.72,Cc(cc1)ccc1-c1nc(CN(CC(N(C)c2c3cccc2)=O)C3=O)no1
95.49,CN(Cc1cc2nonc2cc1)C(c1csc(-c2cccs2)n1)=O
97.49,Cc(cc1)ccc1-c1cc(C(NCCn2nccc2)=O)n[nH]1
90.48,Cc1cnc(C)c(-c2cccc(C(N(CC3)CC3(CN3C)OC3=O)=O)c2)n1
70.25,CC(C)N(C(C)C)C(c(cccc1)c1-c1c(C(C)=O)scc1)=O
87.84,CN(Cc(cc1)ccc1OC1CCCC1)Cc1nccnc1
86.21,CC(Cc1nccnc1)N(C)Cc1nnc(-c2cnccc2)o1
94.56,CC1CCN(Cc2nnnn2CCCC(N(CCOC2)CC2O)=O)CC1
90.19,Fc(cccc1)c1OC(C1)CN1C1CC2(CCOCC2)OCC1
93.04,CC(CC1)=CCN1S(c1cc(C(NCCn2nccc2)=O)ccc1)(=O)=O
92.07,Cc(n(C)nc1)c1-c1cc(C(NCC2Cc(cccc3)c3OCC2)=O)no1
85.99,COCCN(CC(C1)NC(c2cccc(OC(F)F)c2)=O)C1=O
93.55,O=C(Nc1ccnn1C1CCCC1)N1CCCCCCC1
32.03,CN(CC1)CCC1N1CCN(Cc(cccc2)c2OC(F)(F)F)CC1
90.09,Cc1c(C(N(CC2)CCC2Oc2ccncc2)=O)oc2c1ccc(OC)c2
76.18,CCOC(N1CCN(Cc(cc2)cc3c2OC(C)(C)C3)CC1)=O
88.13,CN(C)[C@@H](CCCC1)CN1c1nc(cccc2)c2s1
112.88,CC(N[C@@H](CN(C1)c2c(ccs3)c3ncn2)[C@H]1c1ccc(C)o1)=O
100.76,Cc1cc(C(N(C)C2=O)=Cn3c2nc(C(NCCn2nccc2)=O)c3)c(C)o1
94.6,CCc1nnc(CNC(C(CC2)CCN2C(C2CC2)=O)=O)s1
93.76,CC(C)c1nccn1C(C)C(N(CC1)CCC1Oc(cccc1)c1Cl)=O
108.03,COc1cccc(-c(cc2)ccc2C(N(CCC2)CC22CCOCC2)=O)c1
106.35,CN(Cc1c[nH]nc1-c(cc1)ccc1OC)Cc1noc2c1CCCC2
84.84,CC1N(Cc(cc2)cc(CC=C)c2OC)CCNC1
99.72,CCc(nc1)ncc1C(NC(c1ccc(C)cc1)c1ccncc1)=O
85.92,Cc1nonc1N(CC1)CCN1C(c(cc1)ccc1N1CCCCC1)=O
84.51,Cc1ccc2nc(C)c(C)c(C(N[C@@H](COC3)[C@H]3N3CCCC3)=O)c2c1
76.03,CC(c1cc(CC(N(CCN2)C(c3cc(F)ccc3)C2=O)=O)cs1)=O
81.86,CCN(CCN(C1C)C(Nc(cc2)ccc2-c2cccc(Cl)c2)=O)C1=O
94.64,Cc1c(CCC(N(CC2)CCC2(Cn2cncc2)O)=O)scn1
117.91,O=C(C1CN(Cc2ccco2)CCC1)NCc1noc(Cc2cccs2)n1
80.8,OC(C(C=CC1)N1C(CSC1(CC(C2)C3)CC3CC2C1)=O)=O
117.13,Cc1cccc(OCC(N(CC2)CCC2(CC2)CN(CCOC)C2=O)=O)c1
104.0,CC(C)(C)NS(c(cc1)ccc1-c(c1ncc2)cccc1c2N)(=O)=O
72.16,CCc1nc(C)c(C(N(CC2)CCC2c2ncnc(O)c2)=O)s1
100.21,Cc1ccc([C@@H](CN(C2)C(Cc(cc3)cc4c3OCO4)=O)[C@H]2N(C)C)cc1
96.86,CC(c1nnn[nH]1)NC(c1c(C)c(C)nc2ccc(C)cc12)=O
93.08,CCNc(nc1)ncc1C(N1CC(c2ccccc2)NCC1)=O
108.41,Cc1ccc(-c2n[nH]c(C(N[C@@H](COC3)[C@H]3N3CCCCC3)=O)c2)s1
100.7,COCc1nc(CNC(c(cc(cc2)F)c2Cl)=O)no1
97.13,CS(NC[C@H](C[C@@H](C1)F)N1C(c(cc1)cc2c1[nH]c1c2CCCC1)=O)(=O)=O
106.0,O=C(c(nc1n2cccc1)c2F)N1CC(COc2ccccc2)CCC1
79.39,Cc1cc(C)nn1CCC(N(CC1OCCC1)Cc1cscc1)=O
147.96,CC(c1c2cccc1)=NN(c1cc(C(NCCn3nccc3)=O)ccc1)C2=O
92.31,Cc1ccc(c(NC(NCC(CCC2)CN2S(C)(=O)=O)=O)ccc2)c2n1
73.85,CO[C@@](CC1)(CC[C@H](C2)O)[C@H]2N1C(CN(CC1)Cc2c1cccc2)=O
95.39,CC(c1ccc(C(NCCCn2nncc2)=O)s1)=O
94.33,COc1ccc(C2(CCCC2)C(N2CCN(Cc3nnc[nH]3)CC2)=O)cc1
98.36,CCCCn1nc(-c2ccco2)nc1C1CCOCC1
94.12,CCC[C@@H](CN(C1)C(c2cn(C3CCNCC3)nn2)=O)[C@H]1NC(C)=O
74.08,O=C(c1cc(-c2cscc2)n[nH]1)NCCc1ccncc1
108.82,CC(C)Cc1nn(C)c(C(NC[C@H](C)N)=O)c1
92.33,COCCNC(c1ccc(-c2cocc2)o1)=O
94.49,CC(C)n1c(C(CCC2)CN2S(c2cccs2)(=O)=O)ncc1
81.7,CCC(N1)=CC(C(N(Cc2c(C)ccs2)C2CC2)=O)=CC1=O
170.1,CC(C)c1nc(CCN(C)C(Nc2cc(-c3cnco3)ccc2)=O)no1
111.97,CCC(CC)(C1)OCCN1C(C(C1)CN(Cc2ccncc2)C1=O)=O
60.7,CSCC(CCC1)CN1C(Nc(cc1)ccc1SC(F)(F)F)=O
92.77,OC1(CNCc(cc2)ccc2-c2ccccc2)COCCNC1
164.86,CCCOC(CCC1)CN1C(NCc1nc(cccc2)c2n1C)=O
98.59,COc1cc(OC)c(CNCC2(CNCC2)O)cc1
85.06,CC(C)CN(Cc1ccco1)C(c1cc(-c2nc(N)nc(OC)c2)ccc1)=O
79.99,O[C@@H]([C@H](CC1)C2)[C@@H]1CN2C(Cc1ccc(C(F)(F)F)cc1)=O
74.66,O=C(C1(Cn2cncc2)CC1)NCc1noc(-c(cccc2)c2Cl)c1
107.78,CN(CC1)CC1N(CC(CC1)(CC2)CCN2C(Cc2ccccc2)=O)C1=O
140.61,CC(c1nncn1C1CCCC1)NC(Cc1cn(C)c2c1cccc2)=O
80.43,CC(C)(CCc1cccc(C(N(CC2)CCC2n2cnnc2)=O)c1)O
91.95,CCN1c(ccc(NC(N(C)Cc2c(C)onc2C)=O)c2)c2OCC1=O
97.78,Cc1cc(N(CC2)CCC2N(CCO2)C2=O)nc(-c(cccc2)c2O)n1
98.28,Cn1ncc(-c2nc(CCSC)nn2-c(cccc2)c2C(O)=O)c1
0.0,CN(C)Cc1nnc(C(CC2)CCN2C(c2c(cccc3)n3nc2)=O)n1C
92.91,Cc1c(C)sc(CN2CC(CCN)CCC2)n1
94.14,COCCc1nc(-c(cc2)ccc2C(N)=O)nn1CC(F)(F)F
106.08,Cc(cc12)ccc2nc(CN(CCC2)CCN2C(C2OCCC2)=O)cc1O
105.04,Cc(c(Cl)cc(C(N(CC1)C[C@@]2(CO)[C@H]1NCCC2)=O)c1)c1Cl
94.1,Cc1cc2c(N(CC3)CCC3c3nccn3CCCN(C)C)ncnc2s1
93.17,CN1CCC(Cc2nn(Cc3ccccc3)c(Cc3cscn3)n2)CC1
100.71,Cc1nnnn1CCC(NCC(C1)COc2c1ccc(OC)c2)=O
77.59,CSc(cccc1)c1NC(N(C[C@H](CC1)NC1=O)Cc1cnccc1)=O
94.31,CN(C)c1ncc(CN(CCN(Cc2ccccc2)C2)CC2O)cc1
83.38,CCSc1ncc(CN2C[C@H](CC3)N(CC=C(C)C)C[C@H]3C2)cn1
93.45,Cc(cc1)cn2c1nc(C(N(CCN1)C(c3cccc(F)c3)C1=O)=O)c2
81.12,Cc(nc(-c1ccccc1)nc1)c1C(N(CC1)CCN1C1=NC=CNC1=O)=O
93.49,CCn1c(C(CCC2)CN2C(CCc2ccc(-c3ccc(C)cc3)o2)=O)ncc1
87.22,CC(Nc1cc2ccc(CN(CCCC3)C3c3noc(C)c3)nc2cc1)=O
95.59,Cc1cc(N)nc(C)c1-c1cccc(CO)c1
102.09,CCOc1c(CO)cc(CN(C[C@@H]2C(C)C)C[C@@H]2N(C)C)cc1
91.59,Cc1c[nH]c(CN(C)C(Nc(cc2)c(C)cc2C(N(C)C)=O)=O)n1
87.05,Cc1c(CNC(Nc2c(C)c(C(NCCOC)=O)ccc2)=O)cnc(C)c1
96.83,Cc1c(CC(N(C[C@H]2CCN(C)C3)C[C@@]23C(O)=O)=O)nc(-c2ccccc2)o1
74.67,Cc1noc(C)c1C(N(C)Cc1cc(-n2nccc2)ccc1)=O
104.99,CC1Cc2c(C(N(CC3)CCC33Nc(cccc4)c4NC3=O)=O)[nH]nc2CC1
66.15,Cc1nnc(CCNC(c2cc(C)nc3c(C)cc(C)cc23)=O)[nH]1
117.95,CC(C)(CCc(cc1)ccc1C(NCc1n[nH]c(C)n1)=O)O
84.69,O=C(/C=C/c1ccccc1)N1CC2(COCC2)CCC1
109.12,Cc1cccc(-n2nc(C3(CC3)c3ccccc3)nc2CC2OCCNC2)c1
114.57,Cc1nonc1C(CCC1)N1C(c(cc1)cn2c1nc(-c1ccccc1)c2)=O
91.31,CN(CC(C1)(CC2)CCN2C(c(cc2)ncc2Cl)=O)C1=O
65.49,O[C@H](CC1)CN1C(c(cc1)ccc1-c(cc1)cc(O2)c1OC2(F)F)=O
74.87,CCc1nc(CCNC(Nc2c(CCC3)c3ccc2)=O)cs1
64.07,Cn1c(C(C2CC2)NC(CN2CCCCCCC2)=O)ncc1
114.87,Cc(nc(N(C)C)nc1)c1C(NCc1noc(Cc2ccccc2)n1)=O
97.85,CC(C)c1c(CNC(c(cc2)ccc2-c2n[nH]cc2)=O)snn1
156.79,Cn1c(C(N(CCC2)CC2c2ccnn2CC(O)=O)=O)ccc1
108.94,CCc1nnc(CNC(c2csc(Cc3ccccc3)n2)=O)o1
107.69,O=C(C(C1)COc2c1cccc2)NC1CCN(Cc2cccs2)CC1
100.57,O[C@@H](CNCC1)[C@H]1NC(c(cc1)ncc1Cl)=O
57.16,Cc(ccc(Cc(cccc1)c1C(N(C1)CC1c1ccncc1)=O)c1)c1F
75.79,O=C(CC(CC1)c2c1cccc2)N1CCN(Cc(cc2)cc3c2OCO3)CC1
82.54,OCCn1c(ccc(C(NC2(CCC2)c(cc2)ccc2Cl)=O)c2)c2nc1
92.76,COCCN([C@@H](CC[C@@H]1C2)CN2C(Nc(cc2)cc3c2OCO3)=O)C1=O
77.2,O=C(C1CCN(Cc2ccco2)CC1)NCCSc1cnn[nH]1
98.37,CCCCC(N1CC)=NN(CC(NC2COC3(CCCC3)C2)=O)C1=O
56.56,Cc1nc(CNC(c2ccc(CSC)o2)=O)n[nH]1
73.36,O=C(c1cnc(N2CCOCC2)nc1)NCCCn1cncc1
80.02,CC(c(cc1)ccc1-c1nc2cc(OC)ccc2c(C)c1)N1CCOCC1
109.63,CCCn1nc(C)c(C(N(CC2)CCN2C(C2CCCCC2)=O)=O)c1
97.63,CCCOC1CN(Cc2cnc(-c(cc3)ccc3OC)nc2)CCC1
91.78,CCc1noc(CN(CC)C(c(sc2cccc(F)c22)c2Cl)=O)n1
77.02,Cc1n[nH]c(C(N(CC2)CCC2c2nccn2CCN(C)C)=O)c1
96.64,CC(c(cc1)ccc1-c1nc(OC)ccc1)N1CCOCC1
74.92,CSCCC(N1C(CCn2nccc2)CCCC1)=O
75.27,Cc1c(CCC(N(CC2)CCC2c2nnc(CN(C)C)n2C)=O)scn1
85.5,CN(CCCc1nccn1C)c1cc(C(C2)CC2O)nc(N)n1
109.59,CN(C)c1nccnc1N(C[C@H]1COc2c(C3)cccc2)C[C@@]13C(O)=O
45.79,COCC(c1ncccc1)NC(c1ccc(Oc2ccccc2)o1)=O
180.92,CN(C1CN(C)CC1)C(c(cn1)cnc1OC)=O
81.95,CC(C)c(cccc1)c1-c1cccc(C(NCCN(CCC2)C2=O)=O)c1
83.55,Cc(cc1)cn2c1nc(C(N(C)Cc1cc(-c3cccs3)n[nH]1)=O)c2
162.71,Cn1nc(C(N(CC2)CCC2OCc2cnccc2)=O)c2c1cccc2
146.89,CCOc(nccc1)c1-c1cn(C(C)C(O)=O)nc1
108.36,CC(c1ccc(CN2C[C@@H](CO)C[C@@H](CN3CCOCC3)C2)cc1)=O
69.91,OC(CCn1ncc(CN2CC(CN3CCCC3)OCCC2)c1)=O
105.71,C[C@H](CN(C1)c2cc(Sc(cc3)ccc3F)nc(N)n2)[C@@]1(C)O
96.23,CN1C[C@H](CC2)N(Cc3c[nH]nc3C3CCCCC3)C[C@H]2C1
103.08,Cc1c(CC(NCc(cc2)ccc2-c2noc(C)n2)=O)c2cccc(F)c2[nH]1
96.71,CC(C)(C)n(cc1)cc1C(N[C@@H](CN(C1)C(CCSC)=O)[C@H]1C1CC1)=O
111.99,Cc(cncc1)c1N(CC1)CCN1C(CCCOc1ccccc1)=O
100.82,CC(Cc1nccnc1)NC(c1c[nH]nc1-c1cc(OC)ccc1)=O
121.8,CC(C)n1nc(-c2ccncc2)nc1CC(F)(F)F
89.69,CCCCC(C=CC1)N1C(c1ccc(cccc2F)c2n1)=O
98.43,CC(c(cc1)ccc1N(CC1)CCN1C([C@@](CNC1)(C2)[C@@H]1CN2C(C)=O)=O)=O
96.74,OCCC(C1)N(Cc(cc2)cc(F)c2F)CCN1C(c1n[nH]cc1)=O
92.48,COc1cc(OCC(C2)C(N3Cc(cc(cc4)Cl)c4OCC3)=O)c2cc1
94.15,CC(N[C@@H](CN(C1)C(CSc2ncccc2)=O)[C@H]1c1ccc(C)cc1)=O
85.39,CSCc1nc(CNC(C(C2)CN(C3CCCC3)C2=O)=O)cs1
93.96,C[C@@H](CN(Cc1nncn1C)CC1)[C@]1(C1CCC1)O
103.75,Cn(c(-c1cccs1)c1)nc1C(N[C@@H](COC1)[C@H]1O)=O
96.39,CCCc1n[nH]c(C(NCC2(C(C)(C)C2)c2ccccc2)=O)c1
95.1,O=C(CCN(C[C@H](CC1)N[C@H]1C1)C1=O)N(CCC1)c2c1cccc2
94.54,O=C(C(c1cnccc1)N1CCOCC1)NCCc1cccs1
106.97,CN(C)C[C@H](C[C@H](CO)C1)CN1C(CSCc(cccc1)c1Cl)=O
111.76,NC(CCCC1)CN1C(CCCc1cccs1)=O
98.07,CC(CCC1)CN1C(c1cccc(-c2ncc(CS(C)(=O)=O)cc2)c1)=O
98.0,CN(CCCCC1)C1C(N(CC1)CCC1(c(cc1)ccc1F)O)=O
92.9,COCCc1nn(Cc(c(F)ccc2)c2Cl)c(-c2ccc(OC)o2)n1
88.74,O=C(CN(CCCC1)C1=O)N(Cc1nccs1)C1CC1
96.58,O=C(c1csc(-c2ccccc2)n1)NCCCn1nncc1
96.3,CCNC(Nc(cc1)ccc1-c1cn(C(F)F)nc1C)=O
99.78,Cn1c(CN(CC2)CCN2C(C2CN(CC(N)=O)CCC2)=O)ncc1
71.63,CC(Nc1cccc(C(N(CCC2)CC2c2nn(CCO)cc2)=O)c1)=O
93.89,C[C@](CCN(C1)c2nc(N(C)C)cnc2)([C@H]1O)O
74.09,CC1=CNC(CN(C)CCCC2OCCC2)=C(C)C1=O
80.07,CCCc1n[nH]c(C(N(CCn2c3ccc2)C3c2cnccc2)=O)c1
83.46,Cc1c(C(N[C@@H](COC2)[C@H]2N2CCCC2)=O)occ1
93.8,CC(C)(CCc(cc1)ccc1C(NCc1cc(C)nn1C)=O)O
91.54,CN(C)S(N(C[C@@H](CC1)C2)C[C@H]1N2C(c1nc(cccc2)c2[nH]1)=O)(=O)=O
87.54,CNC(c(cc1)cc(NC(N2CC(Cn3cncc3)CCC2)=O)c1Cl)=O
86.6,O=C(C1NCCc2c1nc[nH]2)N(Cc1cscc1)C1CC1
101.43,CC(c1cccc(-c2ccc(C(N(C)C)=O)s2)c1)N1CCCC1
72.12,CCc1cnc(CN(CC2)CCN2c(cc2)ccc2OC)cc1
107.52,C(CN1CCCCC1)COc1c(CN2CCC2)cccc1
92.75,Cc1ccc(CN(C)CC(N(C2)CC2N2CCCCC2)=O)cc1
106.47,Cc1nonc1CN1CC2(CCNCC2)N(C)CCC1
92.72,Cn1nccc1-c(cc1)nnc1-c(cccc1)c1OC
96.86,Cc1nccn1-c1c(CNC(CC2OCCNC2)=O)cccc1
85.74,CCOCCOc(cccc1)c1NC(N1C(C(C)C)C=CC1)=O
90.96,Cn1nc2c(NC(NCC3CN(Cc4ccco4)CCC3)=O)cccc2n1
91.75,Cc1nc(cc(cc2)C(N(CC3)C[C@@H](CCCO)[C@H]3N3CCOCC3)=O)c2s1
100.82,Cn1c(C2CN(CCOc3ccccc3)CCC2)nnc1Cn1nccc1
112.8,CCC[C@@H](CN(C1)C(c2ccncc2)=O)[C@H]1NS(C)(=O)=O
88.09,N[C@@H]1[C@@H]2CN(CC3=CCCCC3)C[C@H]1CC2
87.35,O=C(c1nn(C(F)F)cc1)NCc1nnc2n1cccc2
113.94,CCSc1nc(CC(N(C[C@@H]2C(C)C)C[C@@H]2NS(C)(=O)=O)=O)cs1
81.95,OC[C@@H](C1)[C@@H](CO)CN1C(c(cc1)ccc1-c1cc(CO)ccc1)=O
107.92,CN(C)C(CN(CCC1)CCN1C(Nc(cccc1)c1-c1ccccc1)=O)=O
85.54,CC(C)CN(Cc1cn(C)nc1)c1nc(n(C)nc2C)c2s1
42.0,CN([C@@H](COC1)[C@H]1O)C(Nc1c(Cc2ccccc2)cccc1)=O
83.05,CCNC([C@H](C1)N(Cc2cocc2)C[C@H]1NC(c1cc(OC)ncc1)=O)=O
77.54,CCC(c1ccnn1C)NC(Cc1cscc1)=O
69.76,CC(C=C(C)N1CCC(NC(C(C2)CC2O)c(cc2)cc3c2OCC3)=O)=NC1=O
84.53,CC(C)n1c(CNC(c2nn(cccn3)c3c2)=O)ncc1
97.19,OC[C@](CN(C1)C(Cc(cc2)cc3c2OCO3)=O)(C2)[C@H]1COc1c2cccc1
97.89,CC(C)Cn1c(CNC(c2cc(Cn3nccc3)ccc2)=O)cnc1
154.54,Cn1c(-c(cc2)ccc2C(NCCc2ncnn2C)=O)ncc1
89.99,CN(C)S(N1C[C@H](CC2)N(Cc3cc(cccc4)c4n3C)C[C@H]2C1)(=O)=O
87.49,CC(c(cc1)ccc1-c1cc(-n2nccc2)ncn1)N1CCCC1
106.76,NC(C1OCCN(Cc2ccc(C3CCCCC3)s2)C1)=O
92.5,O=C(C(CC1)CCN1C1CCCCC1)NCCc1cnccc1
37.97,COCCOc(cc1)ccc1-c(nccc1)c1C(O)=O
85.8,Cc1cc(CC(N2CCC(C3)(CN(CCCOC)C3=O)CC2)=O)c(C)cc1
93.25,COCc1ccc(C(N(CC2)CC2c(cc(cc2)OC)c2OC)=O)o1
78.61,CN(C/C=C/c1ccccc1)C(C(CCC1)CN1C1CCOCC1)=O
102.04,CCCN([C@@H](CC[C@@H]1C2)CN2S(c(s2)ccc2Cl)(=O)=O)C1=O
74.69,O=C(C1OCCCC1)NCCN(CC1)c2c1cccc2
101.27,Cn(cc1)c2c1ccc(C(N(CCc1ccccc1)Cc1ncccc1)=O)c2
79.35,Cc(cc1)ccc1-c1noc(CN(CCN2c(cccc3)c3OC)CC2=O)c1
112.29,O=C([C@@H](C1)NCc2c1cccc2)N(CC1)Cc2c1[nH]cn2
